solver,agent_id,task_id,step,loc,row,col
solver1,95,20561,5,531879,295,879
solver1,96,26361,0,181003,100,1003
solver1,96,26361,1,182803,101,1003
solver1,97,5183,0,1723391,957,791
solver1,97,5183,1,1725191,958,791
solver1,97,5183,2,1725192,958,792
solver1,98,24986,0,2048636,1138,236
solver1,98,24986,1,2048635,1138,235
solver1,98,24986,2,2046835,1137,235
solver1,98,24986,3,2045035,1136,235
solver1,98,24986,4,2043235,1135,235
solver1,98,24986,5,2041435,1134,235
solver1,98,24986,6,2039635,1133,235
solver1,98,24986,7,2037835,1132,235
solver1,98,24986,8,2037834,1132,234
solver1,98,24986,9,2037833,1132,233
solver1,98,24986,10,2037832,1132,232
solver1,99,1853,0,666527,370,527
solver1,99,1853,1,668327,371,527
solver1,99,1853,2,670127,372,527
solver1,99,1853,3,671927,373,527
solver1,99,1853,4,673727,374,527
solver1,99,1853,5,675527,375,527
solver1,99,1853,6,677327,376,527
solver1,99,1853,7,677326,376,526
solver1,100,21649,0,1336613,742,1013
solver1,100,21649,1,1336614,742,1014
solver1,100,21649,2,1336615,742,1015
solver1,100,21649,3,1336616,742,1016
solver1,100,21649,4,1336617,742,1017
solver1,100,21649,5,1336618,742,1018
solver1,100,21649,6,1336619,742,1019
solver1,100,21649,7,1338419,743,1019
solver1,101,27564,0,3204333,1780,333
solver1,101,27564,1,3204332,1780,332
solver1,101,27564,2,3204331,1780,331
solver1,101,27564,3,3204330,1780,330
solver1,101,27564,4,3204329,1780,329
solver1,101,27564,5,3204328,1780,328
solver1,101,27564,6,3204327,1780,327
solver1,101,27564,7,3204326,1780,326
solver1,101,27564,8,3204325,1780,325
solver1,101,27564,9,3204324,1780,324
solver1,101,27564,10,3204323,1780,323
solver1,101,27564,11,3206123,1781,323
solver1,101,27564,12,3207923,1782,323
solver1,102,6771,0,1243834,691,34
solver1,102,6771,1,1243835,691,35
solver1,102,6771,2,1245635,692,35
solver1,102,6771,3,1247435,693,35
solver1,102,6771,4,1249235,694,35
solver1,102,6771,5,1251035,695,35
solver1,102,6771,6,1252835,696,35
solver1,102,6771,7,1254635,697,35
solver1,102,6771,8,1256435,698,35
solver1,102,6771,9,1258235,699,35
solver1,103,27987,0,2860116,1588,1716
solver1,103,27987,1,2860115,1588,1715
solver1,103,27987,2,2861915,1589,1715
solver1,103,27987,3,2863715,1590,1715
solver1,103,27987,4,2865515,1591,1715
solver1,103,27987,5,2867315,1592,1715
solver1,103,27987,6,2869115,1593,1715
solver1,103,27987,7,2870915,1594,1715
solver1,103,27987,8,2870914,1594,1714
solver1,103,27987,9,2870913,1594,1713
solver1,103,27987,10,2870912,1594,1712
solver1,104,27466,0,818033,454,833
solver1,104,27466,1,818032,454,832
solver1,104,27466,2,818031,454,831
solver1,104,27466,3,818030,454,830
solver1,104,27466,4,818029,454,829
solver1,104,27466,5,818028,454,828
solver1,104,27466,6,818027,454,827
solver1,105,25904,0,1319535,733,135
solver1,105,25904,1,1317735,732,135
solver1,105,25904,2,1315935,731,135
solver1,105,25904,3,1314135,730,135
solver1,105,25904,4,1314136,730,136
solver1,106,6195,0,3405227,1891,1427
solver1,106,6195,1,3405226,1891,1426
solver1,106,6195,2,3405225,1891,1425
solver1,106,6195,3,3405224,1891,1424
solver1,107,24008,0,695883,386,1083
solver1,107,24008,1,694083,385,1083
solver1,107,24008,2,694082,385,1082
solver1,107,24008,3,694081,385,1081
solver1,107,24008,4,694080,385,1080
solver1,107,24008,5,694079,385,1079
solver1,107,24008,6,692279,384,1079
solver1,107,24008,7,690479,383,1079
solver1,107,24008,8,688679,382,1079
solver1,107,24008,9,686879,381,1079
solver1,107,24008,10,685079,380,1079
solver1,107,24008,11,683279,379,1079
solver1,108,4627,0,1839571,1021,1771
solver1,108,4627,1,1839570,1021,1770
solver1,109,11714,0,1239282,688,882
solver1,109,11714,1,1239281,688,881
solver1,109,11714,2,1239280,688,880
solver1,109,11714,3,1239279,688,879
solver1,109,11714,4,1237479,687,879
solver1,109,11714,5,1235679,686,879
solver1,109,11714,6,1233879,685,879
solver1,110,25267,0,1043591,579,1391
solver1,110,25267,1,1041791,578,1391
solver1,110,25267,2,1039991,577,1391
solver1,110,25267,3,1039992,577,1392
solver1,110,25267,4,1039993,577,1393
solver1,110,25267,5,1039994,577,1394
solver1,110,25267,6,1039995,577,1395
solver1,110,25267,7,1038195,576,1395
solver1,110,25267,8,1036395,575,1395
solver1,110,25267,9,1034595,574,1395
solver1,110,25267,10,1034596,574,1396
solver1,110,25267,11,1034597,574,1397
solver1,110,25267,12,1034598,574,1398
solver1,111,14827,0,515728,286,928
solver1,111,14827,1,515727,286,927
solver1,111,14827,2,517527,287,927
solver1,112,11922,0,3296066,1831,266
solver1,112,11922,1,3296065,1831,265
solver1,112,11922,2,3296064,1831,264
solver1,112,11922,3,3296063,1831,263
solver1,112,11922,4,3297863,1832,263
solver1,112,11922,5,3299663,1833,263
solver1,112,11922,6,3301463,1834,263
solver1,112,11922,7,3303263,1835,263
solver1,112,11922,8,3305063,1836,263
solver1,112,11922,9,3306863,1837,263
solver1,112,11922,10,3308663,1838,263
solver1,112,11922,11,3310463,1839,263
solver1,112,11922,12,3312263,1840,263
solver1,112,11922,13,3312262,1840,262
solver1,113,22159,0,872931,484,1731
solver1,113,22159,1,872930,484,1730
solver1,114,3803,0,40890,22,1290
solver1,114,3803,1,40891,22,1291
solver1,114,3803,2,42691,23,1291
solver1,114,3803,3,44491,24,1291
solver1,114,3803,4,46291,25,1291
solver1,114,3803,5,48091,26,1291
solver1,114,3803,6,49891,27,1291
solver1,114,3803,7,51691,28,1291
solver1,115,2771,0,2608655,1449,455
solver1,115,2771,1,2610455,1450,455
solver1,115,2771,2,2610456,1450,456
solver1,115,2771,3,2610457,1450,457
solver1,115,2771,4,2610458,1450,458
solver1,115,2771,5,2610459,1450,459
solver1,115,2771,6,2608659,1449,459
solver1,116,27677,0,2956750,1642,1150
solver1,116,27677,1,2956749,1642,1149
solver1,117,4001,0,1385927,769,1727
solver1,117,4001,1,1387727,770,1727
solver1,118,7846,0,1001254,556,454
solver1,118,7846,1,1001255,556,455
solver1,118,7846,2,999455,555,455
solver1,118,7846,3,997655,554,455
solver1,118,7846,4,995855,553,455
solver1,119,19807,0,1125217,625,217
solver1,119,19807,1,1125216,625,216
solver1,119,19807,2,1125215,625,215
solver1,119,19807,3,1127015,626,215
solver1,119,19807,4,1128815,627,215
solver1,119,19807,5,1130615,628,215
solver1,119,19807,6,1132415,629,215
solver1,119,19807,7,1134215,630,215
solver1,119,19807,8,1136015,631,215
solver1,119,19807,9,1136014,631,214
solver1,119,19807,10,1136013,631,213
solver1,119,19807,11,1136012,631,212
solver1,120,12491,0,845721,469,1521
solver1,120,12491,1,845722,469,1522
solver1,120,12491,2,845723,469,1523
solver1,120,12491,3,847523,470,1523
solver1,120,12491,4,849323,471,1523
solver1,120,12491,5,851123,472,1523
solver1,120,12491,6,851124,472,1524
solver1,120,12491,7,851125,472,1525
solver1,120,12491,8,851126,472,1526
solver1,120,12491,9,851127,472,1527
solver1,120,12491,10,851128,472,1528
solver1,120,12491,11,851129,472,1529
solver1,120,12491,12,851130,472,1530
solver1,120,12491,13,851131,472,1531
solver1,120,12491,14,851132,472,1532
solver1,121,9448,0,2033857,1129,1657
solver1,121,9448,1,2033856,1129,1656
solver1,122,2577,0,2470660,1372,1060
solver1,122,2577,1,2470661,1372,1061
solver1,122,2577,2,2470662,1372,1062
solver1,122,2577,3,2470663,1372,1063
solver1,122,2577,4,2468863,1371,1063
solver1,122,2577,5,2467063,1370,1063
solver1,122,2577,6,2465263,1369,1063
solver1,122,2577,7,2463463,1368,1063
solver1,122,2577,8,2461663,1367,1063
solver1,122,2577,9,2459863,1366,1063
solver1,123,9020,0,1003915,557,1315
solver1,123,9020,1,1002115,556,1315
solver1,123,9020,2,1002116,556,1316
solver1,123,9020,3,1002117,556,1317
solver1,123,9020,4,1002118,556,1318
solver1,123,9020,5,1002119,556,1319
solver1,124,21032,0,1018168,565,1168
solver1,124,21032,1,1018167,565,1167
solver1,124,21032,2,1019967,566,1167
solver1,124,21032,3,1021767,567,1167
solver1,124,21032,4,1023567,568,1167
solver1,124,21032,5,1025367,569,1167
solver1,124,21032,6,1027167,570,1167
solver1,124,21032,7,1028967,571,1167
solver1,124,21032,8,1030767,572,1167
solver1,124,21032,9,1032567,573,1167
solver1,125,13961,0,493827,274,627
solver1,125,13961,1,492027,273,627
solver1,125,13961,2,490227,272,627
solver1,125,13961,3,488427,271,627
solver1,125,13961,4,486627,270,627
solver1,125,13961,5,484827,269,627
solver1,125,13961,6,483027,268,627
solver1,125,13961,7,481227,267,627
solver1,125,13961,8,479427,266,627
solver1,125,13961,9,477627,265,627
solver1,125,13961,10,477626,265,626
solver1,126,28361,0,226311,125,1311
solver1,126,28361,1,228111,126,1311
solver1,126,28361,2,229911,127,1311
solver1,126,28361,3,229910,127,1310
solver1,126,28361,4,229909,127,1309
solver1,126,28361,5,229908,127,1308
solver1,126,28361,6,229907,127,1307
solver1,126,28361,7,231707,128,1307
solver1,127,4081,0,1438626,799,426
solver1,127,4081,1,1438627,799,427
solver1,127,4081,2,1436827,798,427
solver1,127,4081,3,1435027,797,427
solver1,127,4081,4,1433227,796,427
solver1,127,4081,5,1433228,796,428
solver1,127,4081,6,1433229,796,429
solver1,127,4081,7,1433230,796,430
solver1,128,3899,0,559903,311,103
solver1,128,3899,1,561703,312,103
solver1,128,3899,2,563503,313,103
solver1,128,3899,3,565303,314,103
solver1,128,3899,4,567103,315,103
solver1,128,3899,5,568903,316,103
solver1,128,3899,6,570703,317,103
solver1,128,3899,7,572503,318,103
solver1,128,3899,8,574303,319,103
solver1,128,3899,9,576103,320,103
solver1,129,26712,0,1725861,958,1461
solver1,129,26712,1,1725860,958,1460
solver1,129,26712,2,1725859,958,1459
solver1,129,26712,3,1724059,957,1459
solver1,129,26712,4,1722259,956,1459
solver1,129,26712,5,1720459,955,1459
solver1,129,26712,6,1718659,954,1459
solver1,129,26712,7,1716859,953,1459
solver1,129,26712,8,1715059,952,1459
solver1,129,26712,9,1713259,951,1459
solver1,129,26712,10,1711459,950,1459
solver1,129,26712,11,1709659,949,1459
solver1,130,17531,0,347498,193,98
solver1,130,17531,1,347497,193,97
solver1,130,17531,2,347496,193,96
solver1,130,17531,3,347495,193,95
solver1,131,19849,0,198347,110,347
solver1,131,19849,1,196547,109,347
solver1,131,19849,2,194747,108,347
solver1,131,19849,3,192947,107,347
solver1,131,19849,4,191147,106,347
solver1,131,19849,5,191148,106,348
solver1,132,22802,0,224087,124,887
solver1,132,22802,1,224088,124,888
solver1,132,22802,2,224089,124,889
solver1,132,22802,3,224090,124,890
solver1,132,22802,4,224091,124,891
solver1,132,22802,5,224092,124,892
solver1,132,22802,6,224093,124,893
solver1,132,22802,7,224094,124,894
solver1,132,22802,8,224095,124,895
solver1,132,22802,9,222295,123,895
solver1,133,14657,0,581187,322,1587
solver1,133,14657,1,581186,322,1586
solver1,133,14657,2,581185,322,1585
solver1,133,14657,3,581184,322,1584
solver1,133,14657,4,581183,322,1583
solver1,133,14657,5,579383,321,1583
solver1,133,14657,6,577583,320,1583
solver1,134,14814,0,1989602,1105,602
solver1,134,14814,1,1989601,1105,601
solver1,134,14814,2,1989600,1105,600
solver1,134,14814,3,1989599,1105,599
solver1,134,14814,4,1991399,1106,599
solver1,134,14814,5,1993199,1107,599
solver1,134,14814,6,1994999,1108,599
solver1,134,14814,7,1994998,1108,598
solver1,135,27578,0,3409653,1894,453
solver1,135,27578,1,3409654,1894,454
solver1,135,27578,2,3409655,1894,455
solver1,135,27578,3,3409656,1894,456
solver1,135,27578,4,3409657,1894,457
solver1,135,27578,5,3407857,1893,457
solver1,135,27578,6,3406057,1892,457
solver1,136,6721,0,947947,526,1147
solver1,136,6721,1,949747,527,1147
solver1,136,6721,2,951547,528,1147
solver1,136,6721,3,953347,529,1147
solver1,136,6721,4,955147,530,1147
solver1,136,6721,5,956947,531,1147
solver1,137,476,0,2965263,1647,663
solver1,137,476,1,2963463,1646,663
solver1,137,476,2,2961663,1645,663
solver1,137,476,3,2959863,1644,663
solver1,137,476,4,2958063,1643,663
solver1,137,476,5,2956263,1642,663
solver1,137,476,6,2956264,1642,664
solver1,137,476,7,2956265,1642,665
solver1,137,476,8,2956266,1642,666
solver1,138,4938,0,573763,318,1363
solver1,138,4938,1,575563,319,1363
solver1,138,4938,2,577363,320,1363
solver1,138,4938,3,579163,321,1363
solver1,138,4938,4,580963,322,1363
solver1,138,4938,5,582763,323,1363
solver1,138,4938,6,584563,324,1363
solver1,138,4938,7,586363,325,1363
solver1,138,4938,8,588163,326,1363
solver1,138,4938,9,589963,327,1363
solver1,138,4938,10,591763,328,1363
solver1,138,4938,11,591764,328,1364
solver1,139,2870,0,1908055,1060,55
solver1,139,2870,1,1908056,1060,56
solver1,139,2870,2,1908057,1060,57
solver1,139,2870,3,1908058,1060,58
solver1,139,2870,4,1908059,1060,59
solver1,139,2870,5,1906259,1059,59
solver1,139,2870,6,1904459,1058,59
solver1,139,2870,7,1902659,1057,59
solver1,139,2870,8,1900859,1056,59
solver1,139,2870,9,1899059,1055,59
solver1,140,1488,0,412471,229,271
solver1,140,1488,1,410671,228,271
solver1,140,1488,2,408871,227,271
solver1,140,1488,3,407071,226,271
solver1,140,1488,4,405271,225,271
solver1,140,1488,5,403471,224,271
solver1,140,1488,6,401671,223,271
solver1,140,1488,7,401672,223,272
solver1,141,17667,0,2466763,1370,763
solver1,141,17667,1,2468563,1371,763
solver1,141,17667,2,2470363,1372,763
solver1,141,17667,3,2470362,1372,762
solver1,141,17667,4,2470361,1372,761
solver1,141,17667,5,2470360,1372,760
solver1,141,17667,6,2470359,1372,759
solver1,141,17667,7,2470358,1372,758
solver1,141,17667,8,2470357,1372,757
solver1,141,17667,9,2470356,1372,756
solver1,141,17667,10,2470355,1372,755
solver1,141,17667,11,2472155,1373,755
solver1,141,17667,12,2473955,1374,755
solver1,142,15496,0,2711687,1506,887
solver1,142,15496,1,2709887,1505,887
solver1,142,15496,2,2708087,1504,887
solver1,142,15496,3,2706287,1503,887
solver1,142,15496,4,2704487,1502,887
solver1,142,15496,5,2702687,1501,887
solver1,142,15496,6,2702688,1501,888
solver1,142,15496,7,2702689,1501,889
solver1,142,15496,8,2702690,1501,890
solver1,143,21322,0,1962532,1090,532
solver1,143,21322,1,1962531,1090,531
solver1,143,21322,2,1962530,1090,530
solver1,143,21322,3,1962529,1090,529
solver1,143,21322,4,1962528,1090,528
solver1,143,21322,5,1962527,1090,527
solver1,144,16433,0,1617573,898,1173
solver1,144,16433,1,1617572,898,1172
solver1,144,16433,2,1617571,898,1171
solver1,144,16433,3,1617570,898,1170
solver1,144,16433,4,1617569,898,1169
solver1,144,16433,5,1617568,898,1168
solver1,144,16433,6,1617567,898,1167
solver1,144,16433,7,1619367,899,1167
solver1,144,16433,8,1621167,900,1167
solver1,144,16433,9,1622967,901,1167
solver1,144,16433,10,1624767,902,1167
solver1,144,16433,11,1626567,903,1167
solver1,144,16433,12,1628367,904,1167
solver1,144,16433,13,1630167,905,1167
solver1,145,28383,0,2214815,1230,815
solver1,145,28383,1,2213015,1229,815
solver1,145,28383,2,2211215,1228,815
solver1,145,28383,3,2211214,1228,814
solver1,145,28383,4,2211213,1228,813
solver1,145,28383,5,2211212,1228,812
solver1,145,28383,6,2211211,1228,811
solver1,145,28383,7,2209411,1227,811
solver1,145,28383,8,2207611,1226,811
solver1,145,28383,9,2205811,1225,811
solver1,145,28383,10,2204011,1224,811
solver1,145,28383,11,2202211,1223,811
solver1,145,28383,12,2200411,1222,811
solver1,145,28383,13,2198611,1221,811
solver1,146,13242,0,2114558,1174,1358
solver1,146,13242,1,2114557,1174,1357
solver1,146,13242,2,2114556,1174,1356
solver1,146,13242,3,2114555,1174,1355
solver1,146,13242,4,2112755,1173,1355
solver1,146,13242,5,2110955,1172,1355
solver1,146,13242,6,2109155,1171,1355
solver1,146,13242,7,2109154,1171,1354
solver1,146,13242,8,2109153,1171,1353
solver1,147,3386,0,132977,73,1577
solver1,147,3386,1,132978,73,1578
solver1,147,3386,2,132979,73,1579
solver1,147,3386,3,134779,74,1579
solver1,147,3386,4,136579,75,1579
solver1,147,3386,5,138379,76,1579
solver1,147,3386,6,140179,77,1579
solver1,147,3386,7,141979,78,1579
solver1,147,3386,8,143779,79,1579
solver1,148,13714,0,1583559,879,1359
solver1,148,13714,1,1585359,880,1359
solver1,148,13714,2,1587159,881,1359
solver1,148,13714,3,1588959,882,1359
solver1,148,13714,4,1590759,883,1359
solver1,148,13714,5,1590760,883,1360
solver1,149,27241,0,2961108,1645,108
solver1,149,27241,1,2961109,1645,109
solver1,149,27241,2,2961110,1645,110
solver1,149,27241,3,2961111,1645,111
solver1,149,27241,4,2961112,1645,112
solver1,149,27241,5,2961113,1645,113
solver1,150,21836,0,3308763,1838,363
solver1,150,21836,1,3306963,1837,363
solver1,150,21836,2,3306962,1837,362
solver1,150,21836,3,3306961,1837,361
solver1,150,21836,4,3306960,1837,360
solver1,150,21836,5,3306959,1837,359
solver1,150,21836,6,3308759,1838,359
solver1,151,3846,0,3047363,1692,1763
solver1,151,3846,1,3049163,1693,1763
solver1,151,3846,2,3050963,1694,1763
solver1,151,3846,3,3052763,1695,1763
solver1,151,3846,4,3054563,1696,1763
solver1,151,3846,5,3056363,1697,1763
solver1,151,3846,6,3058163,1698,1763
solver1,151,3846,7,3059963,1699,1763
solver1,151,3846,8,3059964,1699,1764
solver1,151,3846,9,3059965,1699,1765
solver1,151,3846,10,3059966,1699,1766
solver1,151,3846,11,3059967,1699,1767
solver1,151,3846,12,3059968,1699,1768
solver1,152,5830,0,2026936,1126,136
solver1,152,5830,1,2026935,1126,135
solver1,152,5830,2,2028735,1127,135
solver1,152,5830,3,2030535,1128,135
solver1,152,5830,4,2032335,1129,135
solver1,152,5830,5,2034135,1130,135
solver1,152,5830,6,2035935,1131,135
solver1,152,5830,7,2037735,1132,135
solver1,152,5830,8,2039535,1133,135
solver1,153,20596,0,1098250,610,250
solver1,153,20596,1,1098249,610,249
solver1,153,20596,2,1098248,610,248
solver1,153,20596,3,1098247,610,247
solver1,153,20596,4,1096447,609,247
solver1,153,20596,5,1094647,608,247
solver1,153,20596,6,1092847,607,247
solver1,153,20596,7,1091047,606,247
solver1,153,20596,8,1089247,605,247
solver1,153,20596,9,1087447,604,247
solver1,153,20596,10,1085647,603,247
solver1,153,20596,11,1083847,602,247
solver1,153,20596,12,1082047,601,247
solver1,153,20596,13,1082046,601,246
solver1,153,20596,14,1082045,601,245
solver1,153,20596,15,1082044,601,244
solver1,154,26060,0,2843591,1579,1391
solver1,155,15755,0,2969651,1649,1451
solver1,155,15755,1,2967851,1648,1451
solver1,155,15755,2,2967850,1648,1450
solver1,155,15755,3,2967849,1648,1449
solver1,155,15755,4,2967848,1648,1448
solver1,155,15755,5,2967847,1648,1447
solver1,155,15755,6,2966047,1647,1447
solver1,155,15755,7,2964247,1646,1447
solver1,155,15755,8,2962447,1645,1447
solver1,155,15755,9,2962446,1645,1446
solver1,155,15755,10,2962445,1645,1445
solver1,155,15755,11,2962444,1645,1444
solver1,156,1345,0,153210,85,210
solver1,156,1345,1,153211,85,211
solver1,157,15071,0,824170,457,1570
solver1,157,15071,1,824169,457,1569
solver1,157,15071,2,824168,457,1568
solver1,157,15071,3,824167,457,1567
solver1,157,15071,4,824166,457,1566
solver1,157,15071,5,824165,457,1565
solver1,157,15071,6,824164,457,1564
solver1,157,15071,7,824163,457,1563
solver1,157,15071,8,824162,457,1562
solver1,157,15071,9,824161,457,1561
solver1,157,15071,10,824160,457,1560
solver1,157,15071,11,824159,457,1559
solver1,157,15071,12,825959,458,1559
solver1,157,15071,13,827759,459,1559
solver1,158,2893,0,1520975,844,1775
solver1,158,2893,1,1520976,844,1776
solver1,158,2893,2,1520977,844,1777
solver1,158,2893,3,1520978,844,1778
solver1,158,2893,4,1520979,844,1779
solver1,158,2893,5,1520980,844,1780
solver1,158,2893,6,1520981,844,1781
solver1,158,2893,7,1520982,844,1782
solver1,158,2893,8,1520983,844,1783
solver1,158,2893,9,1520984,844,1784
solver1,158,2893,10,1520985,844,1785
solver1,158,2893,11,1520986,844,1786
solver1,159,2853,0,2065350,1147,750
solver1,159,2853,1,2065349,1147,749
solver1,159,2853,2,2065348,1147,748
solver1,159,2853,3,2065347,1147,747
solver1,159,2853,4,2063547,1146,747
solver1,159,2853,5,2061747,1145,747
solver1,159,2853,6,2059947,1144,747
solver1,159,2853,7,2058147,1143,747
solver1,159,2853,8,2056347,1142,747
solver1,159,2853,9,2054547,1141,747
solver1,159,2853,10,2052747,1140,747
solver1,159,2853,11,2050947,1139,747
solver1,159,2853,12,2049147,1138,747
solver1,159,2853,13,2049146,1138,746
solver1,160,3845,0,2146135,1192,535
solver1,160,3845,1,2147935,1193,535
solver1,160,3845,2,2149735,1194,535
solver1,160,3845,3,2151535,1195,535
solver1,160,3845,4,2153335,1196,535
solver1,160,3845,5,2155135,1197,535
solver1,160,3845,6,2156935,1198,535
solver1,160,3845,7,2156936,1198,536
solver1,160,3845,8,2156937,1198,537
solver1,161,12195,0,2400607,1333,1207
solver1,161,12195,1,2400606,1333,1206
solver1,161,12195,2,2400605,1333,1205
solver1,161,12195,3,2400604,1333,1204
solver1,161,12195,4,2400603,1333,1203
solver1,161,12195,5,2402403,1334,1203
solver1,161,12195,6,2404203,1335,1203
solver1,162,20992,0,2022570,1123,1170
solver1,162,20992,1,2022571,1123,1171
solver1,163,3450,0,1901711,1056,911
solver1,163,3450,1,1903511,1057,911
solver1,163,3450,2,1903510,1057,910
solver1,163,3450,3,1903509,1057,909
